名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
光明路731号,浦东高东,光明路731号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
光明路415弄36号,浦东高东,光明路415弄36号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
园一路102-104号,浦东高东,园一路102-104号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
高东金域商业广场,浦东高东,新园路128弄,0,板楼,105户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
欣杨景苑,浦东高东,新园路436弄,43488,板楼,550户,25栋,商品房/动迁安置房,2015年 ,0.35至1.5元/平米/月,上海雁思物业管理有限公司,暂无信息
杨园四村,浦东高东,"新园路206弄,新园路288弄",36865,板楼,571户,48栋,商品房/动迁安置房,1994-2003年 ,0.45至0.65元/平米/月,上海新园物业有限责任公司,新金东杨盛开发公司
千秋嘉苑,浦东高东,高东二路47弄,39282,板楼,732户,61栋,商品房/动迁安置房,2003年 ,0.45至0.5元/平米/月,上海东滨房地产开发有限公司,上海东滨房地产开发有限公司
高东馨苑,浦东高东,光泽路428弄,41058,板楼,1128户,84栋,商品房/动迁安置房,2007年 ,0.5元/平米/月,上海新园物业有限责任公司,上海新园房地产开发有限公司
欣连佳苑,浦东高东,光泽路429弄,39911,板楼,552户,46栋,商品房/动迁安置房,2007年 ,0.5元/平米/月,上海新园物业有限责任公司,上海高东置业有限公司
杨园七村,浦东高东,"新龙路389弄,新龙路423弄",36664,板楼,504户,37栋,商品房/动迁安置房,1994年 ,0.45元/平米/月,新龙路物业,无开发商
金隆家园,浦东高东,新园路439弄,42113,塔楼/板楼,408户,34栋,商品房/动迁安置房,2007年 ,0.45至0.68元/平米/月,上海新园物业有限责任公司,上海五隆置业发展有限公司
楼夏景园,浦东高东,"北新园路350弄, 高东二路58.60.62.64号, 北新园路200.202.204.206.208号",43439,塔楼/板楼,969户,48栋,商品房/动迁安置房/使用权,2012年 ,1.28元/平米/月,上海住安物业管理有限公司,上海五隆置业发展有限公司
楼下佳苑,浦东高东,北新园路460弄,39302,板楼,1098户,46栋,商品房/动迁安置房,2014年 ,1.28元/平米/月,上海新园物业有限责任公司,上海五隆置业发展有限公司
欣连苑,浦东高东,新园路251弄,40938,板楼,375户,33栋,商品房/动迁安置房,2004年 ,0.5元/平米/月,建兴物业,上海欣欣房地产经纪有限公司
杨园二村,浦东高东,"新园路65弄,新跃路64弄,新跃路154弄",36288,板楼,1042户,91栋,商品房/动迁安置房,1994-2002年 ,0.45元/平米/月,上海新园物业有限责任公司,新金东杨盛开发公司
广盛佳苑,浦东高东,园二路299弄,42292,塔楼/板楼,884户,34栋,商品房/动迁安置房,2011年 ,1.2元/平米/月,杨园物业管理有限公司,上海广盛房地产开发有限公司
杨园一村,浦东高东,"新园路32弄,新园路50弄,新园路68弄,新龙路69弄,新龙路83弄",39144,板楼,1109户,85栋,商品房/动迁安置房/使用权,1994-2009年 ,0.4至0.65元/平米/月,上海雁思物业管理有限公司,新金东杨盛开发公司
盛世东苑,浦东高东,光泽路120弄,38529,板楼,1102户,81栋,商品房/动迁安置房,2005-2006年 ,0.7元/平米/月,上海新园物业有限责任公司,上海豪邦置业发展有限公司
杨园三村,浦东高东,"新龙路289弄,新龙路203弄",35355,板楼,1050户,76栋,商品房/动迁安置房/使用权,1993-1994年 ,0.9元/平米/月,策源物业,策源开发集团
扬盛佳苑,浦东高东,园洲路189弄,41272,塔楼/板楼,1176户,87栋,商品房/动迁安置房,2007年 ,0.45至0.65元/平米/月,杨园物业管理有限公司,上海申昶房地产开发有限公司
逸墅新苑,浦东高东,高东二路99弄,52526,板楼,104户,56栋,商品房/动迁安置房,2004年 ,1.5元/平米/月,泽东物业有限公司,上海泽东置业有限公司
金纬东苑,浦东高东,新龙路489弄1-29号,40410,板楼,346户,28栋,商品房/动迁安置房,2004年 ,0.5元/平米/月,杨园物业管理有限公司,上海金纬房地产发展有限公司
高东新村,浦东高东,"光明路41弄, 光明路61弄, 光明路62弄, 光明路81弄, 光明路111弄, 光明路132弄, 光明路141弄, 光明路161弄, 光明路181弄, 光明路182弄, 光明路221弄, 光明路222弄, 光明路42弄, 光明路162弄, 光明路51号",34811,板楼,1933户,106栋,商品房/动迁安置房/使用权,1989-1998年 ,0.25至0.6元/平米/月,建工物业,上海建工房产有限公司
杨园新苑,浦东高东,园一路41弄,36759,板楼,124户,11栋,商品房,2004年 ,0.45元/平米/月,暂无信息,暂无信息
品欣雅苑,浦东高东,高东二路118弄,36887,塔楼/板楼,2040户,34栋,商品房/动迁安置房,2015年 ,1.2至1.8元/平米/月,暂无信息,暂无信息
东滨花苑,浦东高东,"光明路618弄,光明路619弄",0,板楼,80户,80栋,商品房,2002年 ,1.5元/平米/月,上海新园物业有限责任公司,上海张江建筑安装工程有限公司
新园路128弄49号,浦东高东,新园路128弄49号,0,未知类型,101户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
新园路98弄1号,浦东高东,新园路98弄1号,0,未知类型,187户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
光明路731号,浦东高东,光明路731号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
光明路415弄36号,浦东高东,光明路415弄36号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
园一路102-104号,浦东高东,园一路102-104号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
高东金域商业广场,浦东高东,新园路128弄,0,板楼,105户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
浦江东旭公寓1443弄,浦东高行,莱阳路1443弄1-11号,58401,板楼,504户,8栋,商品房/动迁安置房,2009年 ,0.9至1.1元/平米/月,上海实业,上海虹阳置业有限公司
浦江东旭公寓626弄,浦东高行,东靖路626弄1-25号,60829,板楼,585户,24栋,商品房/动迁安置房,2007年 ,0.9至1.1元/平米/月,上海实业,上海虹阳置业有限公司
浦江东旭公寓(669弄110-124号),浦东高行,东靖路669弄110号-124号,57434,板楼,756户,12栋,商品房/动迁安置房,2007-2009年 ,0.95至1.1元/平米/月,上海实业,上海虹阳置业有限公司
新高苑(二期),浦东高行,高宝路379弄,58109,板楼,1731户,49栋,商品房/动迁安置房,2008年 ,1.2元/平米/月,上海先行信汇物业管理有限公司, 重庆汇东房地产开发有限公司
森兰星河湾,浦东高行,东高路1111号,128712,板楼,462户,19栋,商品房,2019-2021年 ,8.8至8.86元/平米/月,广州星河湾物业管理服务有限公司上海分公司,上海浦东星河湾房地产开发有限公司
仁恒森兰雅苑(三期),浦东高行,"兰谷路1999弄, 兰谷路1777弄",116038,板楼,340户,24栋,商品房/动迁安置房,2015年 ,5.6元/平米/月,上海仁恒物业管理有限公司,上海仁恒森兰置业有限公司
森兰壹公馆,浦东高行,启帆路433号,86516,板楼,340户,10栋,商品房,2015-2024年 ,5.8至5.9元/平米/月,森兰联行物业,上海恒懋置业有限公司
汇郡米兰苑,浦东高行,"高博路188弄, 高博路188弄1-23号",51139,板楼,752户,10栋,商品房/动迁安置房/使用权,2016-2018年 ,0.9至1.98元/平米/月,无物业管理服务,上海汇郡投资有限公司
新高苑(三期),浦东高行,高宝路68弄,58483,板楼,1868户,103栋,商品房/动迁安置房,2011-2012年 ,0.68至1.2元/平米/月,上海欣周物业管理有限公司,上海外高桥新市镇开发管理有限公司
浦开仁恒金桥世纪一期,浦东高行,轲桥路浦开仁恒金桥世纪,105360,板楼/塔板结合,678户,11栋,商品房/动迁安置房,2022年 ,5至6.2元/平米/月,上海仁恒物业管理有限公司,上海浦东土地控股（集团）有限公司
景源佳苑二期,浦东高行,东高路28弄,48726,板楼,248户,10栋,商品房/动迁安置房,2007年 ,0.8元/平米/月,暂无信息,暂无信息
碧云左岸(二期),浦东高行,申江路988弄1-55弄,109118,板楼,47户,47栋,商品房,2005-2006年 ,3.6元/平米/月,暂无信息,暂无信息
仁恒森兰雅苑(二期),浦东高行,"兰谷路2188弄, 兰谷路2199弄",107642,板楼,487户,15栋,商品房/动迁安置房,2014-2015年 ,3.9至5.6元/平米/月,上海仁恒物业管理有限公司,上海仁恒森兰置业有限公司
高申南苑,浦东高行,高博路161弄,57071,板楼/塔板结合,432户,6栋,商品房/动迁安置房,2017-2018年 ,1.68至1.98元/平米/月,暂无信息,上海高行华飞房地产公司
东方城市华庭,浦东高行,东高路751弄,73192,板楼,330户,13栋,商品房/动迁安置房,2006-2008年 ,1.55至1.8元/平米/月,上海联讯物业管理有限公司,上海赣华房地产开发有限公司
高申北苑,浦东高行,"思学路165弄, 思学路165弄1-15号",54536,塔楼/板楼/塔板结合,1079户,15栋,商品房/动迁安置房,2018年 ,1.68元/平米/月,上海申能物业管理有限公司, 重庆桥达茂宸房地产开发有限公司
东沟七村,浦东高行,东沟七村,40662,板楼,882户,53栋,商品房/动迁安置房/使用权,1997-1998年 ,0.6至0.8元/平米/月,上海浦东新区东沟物业有限公司,上海虹桥高尔夫俱乐部有限公司
东力新村,浦东高行,申江路985弄,62957,板楼,568户,45栋,商品房/动迁安置房,2002-2003年 ,0.45至1元/平米/月,上海高行物业管理有限公司,上海镇东实业有限公司
高海家苑,浦东高行,莱阳路2450弄,84364,板楼,412户,16栋,商品房/动迁安置房,2011年 ,0.98至9元/平米/月,上海南顺物业管理有限公司,弘达置业
新高苑(一期),浦东高行,高宝路229弄,59117,板楼,1436户,107栋,商品房/动迁安置房,2005-2007年 ,0.6至1.5元/平米/月,上海欣周物业管理有限公司,上海外高桥新市镇开发管理有限公司
浦江东旭公寓(669弄1-109号),浦东高行,东靖路669弄1-109号,60204,板楼,2650户,108栋,商品房/动迁安置房/使用权,2005-2007年 ,0.9元/平米/月,上海实业,上海虹阳置业有限公司
东靖苑,浦东高行,"东靖路299弄,东靖路315弄,东靖路297弄,东靖路374弄",52818,板楼,678户,57栋,商品房/动迁安置房,2001-2004年 ,0.6元/平米/月,上海建浦房地产物业,上海建浦房地产有限公司
迎亭公寓,浦东高行,金高路58弄,55266,板楼,347户,31栋,商品房/动迁安置房,2004年 ,0.8元/平米/月,上海高桥石化物业管理有限公司,上海华高房地产开发经营有限公司
新城碧翠,浦东高行,繁锦路1288弄,91996,板楼,804户,45栋,商品房/动迁安置房,2012-2014年 ,5.6元/平米/月,金钥匙物业顾问有限公司,上海东郡房地产开发有限公司
东沟一村,浦东高行,"东靖路247弄, 东沟一村, 东靖路10弄（旧）",38387,板楼,478户,37栋,商品房/动迁安置房/使用权,1991-1999年 ,0.6至1.8元/平米/月,凌志物业,凌志集团
铂庭俱进家园,浦东高行,俱进路90弄,61883,板楼,404户,7栋,商品房/动迁安置房,2010年 ,1.88元/平米/月,上海先行信汇物业管理有限公司,上海华群置业有限公司
高弘家苑,浦东高行,莱阳路2328弄,77389,板楼,740户,15栋,商品房/动迁安置房,2011年 ,0.9至1.08元/平米/月,上海南顺物业管理有限公司,弘达置业
凯鑫苑,浦东高行,巨峰路885弄,71666,板楼,207户,24栋,商品房/动迁安置房,2002-2003年 ,0.8元/平米/月,上海理家物业管理有限公司,上海凯鑫置业有限公司
绿城上海御园,浦东高行,兰谷路2777弄,115186,塔楼/板楼,907户,42栋,商品房/动迁安置房,1986-2017年 ,4.5至6.5元/平米/月,绿城物业,上海保利泓融房地产有限公司
高行家园,浦东高行,"行德路141弄,新行路433弄",55313,板楼,1214户,88栋,商品房/动迁安置房,2005-2009年 ,0.7元/平米/月,上海先行信汇物业管理有限公司,上海先行信汇物业管理有限公司
森兰壹公馆,浦东高行,启帆路433号,86516,板楼,340户,10栋,商品房,2015-2024年 ,5.8至5.9元/平米/月,森兰联行物业,上海恒懋置业有限公司
仁恒森兰雅苑(三期),浦东高行,"兰谷路1999弄, 兰谷路1777弄",116038,板楼,340户,24栋,商品房/动迁安置房,2015年 ,5.6元/平米/月,上海仁恒物业管理有限公司,上海仁恒森兰置业有限公司
汇郡米兰苑,浦东高行,"高博路188弄, 高博路188弄1-23号",51139,板楼,752户,10栋,商品房/动迁安置房/使用权,2016-2018年 ,0.9至1.98元/平米/月,上海申能物业管理有限公司,上海汇郡投资有限公司
森兰星河湾,浦东高行,东高路1111号,128712,板楼,462户,19栋,商品房,2019-2021年 ,8.8至8.86元/平米/月,广州星河湾物业管理服务有限公司上海分公司,上海浦东星河湾房地产开发有限公司
浦江东旭公寓1443弄,浦东高行,莱阳路1443弄1-11号,58401,板楼,504户,8栋,商品房/动迁安置房,2009年 ,0.9至1.1元/平米/月,上海实业,上海虹阳置业有限公司
浦江东旭公寓626弄,浦东高行,东靖路626弄1-25号,60829,板楼,585户,24栋,商品房/动迁安置房,2007年 ,0.9至1.1元/平米/月,上海实业,上海虹阳置业有限公司
浦江东旭公寓(669弄110-124号),浦东高行,东靖路669弄110号-124号,57434,板楼,756户,12栋,商品房/动迁安置房,2007-2009年 ,0.95至1.1元/平米/月,上海实业,上海虹阳置业有限公司
碧云左岸(二期),浦东高行,申江路988弄1-55弄,109118,板楼,47户,47栋,商品房,2005-2006年 ,3.6元/平米/月,暂无信息,暂无信息
仁恒森兰雅苑(二期),浦东高行,"兰谷路2188弄, 兰谷路2199弄",107642,板楼,487户,15栋,商品房/动迁安置房,2014-2015年 ,3.9至5.6元/平米/月,上海仁恒物业管理有限公司,上海仁恒森兰置业有限公司
高申南苑,浦东高行,高博路161弄,57071,板楼/塔板结合,432户,6栋,商品房/动迁安置房,2017-2018年 ,1.68至1.98元/平米/月,暂无信息,上海高行华飞房地产公司
浦开仁恒金桥世纪一期,浦东高行,轲桥路浦开仁恒金桥世纪,105360,板楼/塔板结合,678户,11栋,商品房/动迁安置房,2022年 ,5至6.2元/平米/月,上海仁恒物业管理有限公司,上海浦东土地控股（集团）有限公司
景源佳苑二期,浦东高行,东高路28弄,48726,板楼,248户,10栋,商品房/动迁安置房,2007年 ,0.8元/平米/月,暂无信息,暂无信息
幸福小镇,浦东高行,俱进路285弄,58517,板楼,2955户,295栋,商品房/动迁安置房/使用权,2005-2007年 ,1.2至3元/平米/月,暂无信息,上海虹阳置业有限公司
华高新苑,浦东高行,"金高路1058弄,金高路1068弄",56146,板楼,608户,57栋,商品房,2000年 ,0.7至0.8元/平米/月,和记物业服务(上海)有限公司,上海中国石化大厦置业发展有限公司
东沟七村,浦东高行,东沟七村,40662,板楼,882户,53栋,商品房/动迁安置房/使用权,1997-1998年 ,0.6至0.8元/平米/月,上海浦东新区东沟物业有限公司,上海虹桥高尔夫俱乐部有限公司
东力新村,浦东高行,申江路985弄,62957,板楼,568户,45栋,商品房/动迁安置房,2002-2003年 ,0.45至1元/平米/月,上海高行物业管理有限公司,上海镇东实业有限公司
高海家苑,浦东高行,莱阳路2450弄,84364,板楼,412户,16栋,商品房/动迁安置房,2011年 ,0.98至9元/平米/月,上海南顺物业管理有限公司,弘达置业
凯鑫苑,浦东高行,巨峰路885弄,71666,板楼,207户,24栋,商品房/动迁安置房,2002-2003年 ,0.8元/平米/月,上海理家物业管理有限公司,上海凯鑫置业有限公司
浦江东旭公寓(669弄1-109号),浦东高行,东靖路669弄1-109号,60204,板楼,2650户,108栋,商品房/动迁安置房/使用权,2005-2007年 ,0.9元/平米/月,上海实业,上海虹阳置业有限公司
华高苑,浦东高行,杨高北路3885弄,53159,板楼,644户,66栋,商品房/动迁安置房/使用权,1998年 ,1.2元/平米/月,上海华高物业有限公司,上海建工房产有限公司
